Date_start,Date,Hour,Power_kW,WeekDay,temp_C,solarRad_W/m2,Holiday,Season,rain_day,Power-1,Season_name
02-01-2017 19:00:00,02-01-2017,19,181.6134855,1,13.49,1.44,False,1.0,4.3,248.64447850000002,Winter
02-01-2017 20:00:00,02-01-2017,20,129.322284,1,13.65,2.437,False,1.0,5.0,181.6134855,Winter
02-01-2017 21:00:00,02-01-2017,21,111.230047,1,13.26,1.135,False,1.0,6.6,129.322284,Winter
02-01-2017 22:00:00,02-01-2017,22,108.5470855,1,13.71,1.883,False,1.0,6.6,111.230047,Winter
02-01-2017 23:00:00,02-01-2017,23,104.6818205,1,14.06,1.4680000000000002,False,1.0,6.9,108.5470855,Winter
03-01-2017 00:00:00,03-01-2017,0,103.7916515,2,14.38,1.1079999999999999,False,1.0,7.2,104.6818205,Winter
03-01-2017 01:00:00,03-01-2017,1,101.9073075,2,14.2,0.914,False,1.0,0.1,103.7916515,Winter
03-01-2017 02:00:00,03-01-2017,2,91.74793149999999,2,14.37,1.551,False,1.0,0.1,101.9073075,Winter
03-01-2017 03:00:00,03-01-2017,3,92.043999,2,12.83,2.4090000000000003,False,1.0,0.4,91.74793149999999,Winter
03-01-2017 04:00:00,03-01-2017,4,100.4516605,2,13.94,0.249,False,1.0,0.6,92.043999,Winter
03-01-2017 05:00:00,03-01-2017,5,99.002787,2,14.61,1.08,False,1.0,1.1,100.4516605,Winter
03-01-2017 06:00:00,03-01-2017,6,111.1909355,2,14.89,1.495,False,1.0,1.1,99.002787,Winter
03-01-2017 07:00:00,03-01-2017,7,140.103948,2,14.78,1.08,False,1.0,1.1,111.1909355,Winter
03-01-2017 08:00:00,03-01-2017,8,294.723725,2,15.01,1.6340000000000001,False,1.0,1.1,140.103948,Winter
03-01-2017 09:00:00,03-01-2017,9,263.7017505,2,15.08,104.4,False,1.0,1.1,294.723725,Winter
03-01-2017 10:00:00,03-01-2017,10,265.3195245,2,15.42,79.9,False,1.0,1.1,263.7017505,Winter
03-01-2017 11:00:00,03-01-2017,11,240.3646395,2,15.8,133.6,False,1.0,1.1,265.3195245,Winter
03-01-2017 12:00:00,03-01-2017,12,239.125089,2,16.11,347.3,False,1.0,1.1,240.3646395,Winter
03-01-2017 13:00:00,03-01-2017,13,237.2938405,2,16.52,455.0,False,1.0,1.1,239.125089,Winter
03-01-2017 14:00:00,03-01-2017,14,253.0376395,2,16.3,230.2,False,1.0,1.1,237.2938405,Winter
03-01-2017 15:00:00,03-01-2017,15,238.71234249999998,2,16.25,137.9,False,1.0,1.1,253.0376395,Winter
03-01-2017 16:00:00,03-01-2017,16,241.225748,2,16.26,119.9,False,1.0,1.1,238.71234249999998,Winter
03-01-2017 17:00:00,03-01-2017,17,227.8664395,2,15.39,34.63,False,1.0,1.1,241.225748,Winter
03-01-2017 18:00:00,03-01-2017,18,214.3172545,2,15.27,0.6920000000000001,False,1.0,1.1,227.8664395,Winter
03-01-2017 19:00:00,03-01-2017,19,163.7266385,2,15.06,0.997,False,1.0,1.1,214.3172545,Winter
03-01-2017 20:00:00,03-01-2017,20,138.1940395,2,15.07,1.218,False,1.0,1.1,163.7266385,Winter
03-01-2017 21:00:00,03-01-2017,21,119.6543145,2,14.91,0.9690000000000001,False,1.0,1.1,138.1940395,Winter
03-01-2017 22:00:00,03-01-2017,22,117.37448549999999,2,15.03,0.775,False,1.0,1.1,119.6543145,Winter
03-01-2017 23:00:00,03-01-2017,23,105.088449,2,14.96,0.775,False,1.0,1.1,117.37448549999999,Winter
04-01-2017 00:00:00,04-01-2017,0,115.52947150000001,3,14.39,1.744,False,1.0,1.1,105.088449,Winter
04-01-2017 01:00:00,04-01-2017,1,104.092526,3,13.24,0.637,False,1.0,0.0,115.52947150000001,Winter
04-01-2017 02:00:00,04-01-2017,2,102.9076005,3,12.96,1.301,False,1.0,0.0,104.092526,Winter
04-01-2017 03:00:00,04-01-2017,3,99.6797,3,12.61,0.5820000000000001,False,1.0,0.0,102.9076005,Winter
04-01-2017 04:00:00,04-01-2017,4,103.38546,3,11.74,1.1909999999999998,False,1.0,0.0,99.6797,Winter
04-01-2017 05:00:00,04-01-2017,5,107.459174,3,11.62,1.579,False,1.0,0.0,103.38546,Winter
04-01-2017 06:00:00,04-01-2017,6,114.5995355,3,11.62,1.6340000000000001,False,1.0,0.0,107.459174,Winter
04-01-2017 07:00:00,04-01-2017,7,147.4422705,3,11.57,2.908,False,1.0,0.0,114.5995355,Winter
04-01-2017 08:00:00,04-01-2017,8,181.33315,3,11.49,2.437,False,1.0,0.0,147.4422705,Winter
04-01-2017 09:00:00,04-01-2017,9,214.0441295,3,11.39,20.88,False,1.0,0.0,181.33315,Winter
04-01-2017 10:00:00,04-01-2017,10,254.334,3,11.45,103.5,False,1.0,0.0,214.0441295,Winter
04-01-2017 11:00:00,04-01-2017,11,252.5547545,3,11.58,198.5,False,1.0,0.0,254.334,Winter
04-01-2017 12:00:00,04-01-2017,12,252.50690299999997,3,12.75,313.9,False,1.0,0.0,252.5547545,Winter
04-01-2017 13:00:00,04-01-2017,13,238.2049855,3,13.73,324.9,False,1.0,0.0,252.50690299999997,Winter
04-01-2017 14:00:00,04-01-2017,14,253.2006405,3,14.13,285.8,False,1.0,0.0,238.2049855,Winter
04-01-2017 15:00:00,04-01-2017,15,252.5897145,3,14.39,136.3,False,1.0,0.0,253.2006405,Winter
04-01-2017 16:00:00,04-01-2017,16,259.785575,3,14.17,64.76,False,1.0,0.0,252.5897145,Winter
04-01-2017 17:00:00,04-01-2017,17,239.78845499999997,3,13.87,24.45,False,1.0,0.0,259.785575,Winter
04-01-2017 18:00:00,04-01-2017,18,208.1431,3,13.71,0.748,False,1.0,0.0,239.78845499999997,Winter
04-01-2017 19:00:00,04-01-2017,19,151.06674850000002,3,13.62,0.609,False,1.0,0.0,208.1431,Winter
04-01-2017 20:00:00,04-01-2017,20,135.600663,3,13.34,0.748,False,1.0,0.0,151.06674850000002,Winter
04-01-2017 21:00:00,04-01-2017,21,115.7029605,3,13.02,0.5539999999999999,False,1.0,0.0,135.600663,Winter
04-01-2017 22:00:00,04-01-2017,22,109.540605,3,12.75,0.914,False,1.0,0.0,115.7029605,Winter
04-01-2017 23:00:00,04-01-2017,23,103.842999,3,12.27,1.274,False,1.0,0.0,109.540605,Winter
05-01-2017 00:00:00,05-01-2017,0,113.87564499999999,4,12.0,0.8029999999999999,False,1.0,0.0,103.842999,Winter
05-01-2017 01:00:00,05-01-2017,1,113.99669399999999,4,11.9,1.135,False,1.0,0.0,113.87564499999999,Winter
05-01-2017 02:00:00,05-01-2017,2,112.3961815,4,11.6,2.326,False,1.0,0.0,113.99669399999999,Winter
05-01-2017 03:00:00,05-01-2017,3,111.5479645,4,11.24,0.166,False,1.0,0.0,112.3961815,Winter
05-01-2017 04:00:00,05-01-2017,4,102.83068850000001,4,10.52,0.305,False,1.0,0.0,111.5479645,Winter
05-01-2017 05:00:00,05-01-2017,5,108.672723,4,10.7,0.775,False,1.0,0.0,102.83068850000001,Winter
05-01-2017 06:00:00,05-01-2017,6,117.6257605,4,10.22,0.665,False,1.0,0.1,108.672723,Winter
05-01-2017 07:00:00,05-01-2017,7,146.875263,4,9.7,1.911,False,1.0,0.1,117.6257605,Winter
05-01-2017 08:00:00,05-01-2017,8,176.54363,4,9.06,3.489,False,1.0,0.1,146.875263,Winter
05-01-2017 09:00:00,05-01-2017,9,196.5042605,4,8.69,31.8,False,1.0,0.1,176.54363,Winter
05-01-2017 10:00:00,05-01-2017,10,223.61595899999998,4,8.91,74.0,False,1.0,0.1,196.5042605,Winter
05-01-2017 11:00:00,05-01-2017,11,239.3411855,4,9.26,150.2,False,1.0,0.1,223.61595899999998,Winter
05-01-2017 12:00:00,05-01-2017,12,231.60366349999998,4,9.95,212.2,False,1.0,0.1,239.3411855,Winter
05-01-2017 13:00:00,05-01-2017,13,230.00511749999998,4,9.9,240.2,False,1.0,0.1,231.60366349999998,Winter
05-01-2017 14:00:00,05-01-2017,14,231.4789,4,10.41,424.6,False,1.0,0.1,230.00511749999998,Winter
05-01-2017 15:00:00,05-01-2017,15,248.707188,4,10.2,208.0,False,1.0,0.1,231.4789,Winter
05-01-2017 16:00:00,05-01-2017,16,242.1417,4,10.08,99.7,False,1.0,0.1,248.707188,Winter
05-01-2017 17:00:00,05-01-2017,17,244.740102,4,10.19,26.23,False,1.0,0.1,242.1417,Winter
05-01-2017 18:00:00,05-01-2017,18,209.59197350000002,4,9.97,0.609,False,1.0,0.1,244.740102,Winter
05-01-2017 19:00:00,05-01-2017,19,167.010475,4,9.89,0.997,False,1.0,0.1,209.59197350000002,Winter
05-01-2017 20:00:00,05-01-2017,20,129.060958,4,9.87,1.412,False,1.0,0.1,167.010475,Winter
05-01-2017 21:00:00,05-01-2017,21,117.92838300000001,4,9.84,0.8859999999999999,False,1.0,0.1,129.060958,Winter
05-01-2017 22:00:00,05-01-2017,22,109.6395855,4,9.51,0.332,False,1.0,0.1,117.92838300000001,Winter
05-01-2017 23:00:00,05-01-2017,23,113.76246200000001,4,9.21,1.135,False,1.0,0.1,109.6395855,Winter
06-01-2017 00:00:00,06-01-2017,0,115.19647749999999,5,9.27,0.72,False,1.0,0.2,113.76246200000001,Winter
06-01-2017 01:00:00,06-01-2017,1,104.650575,5,9.55,0.499,False,1.0,0.0,115.19647749999999,Winter
06-01-2017 02:00:00,06-01-2017,2,113.686424,5,9.19,0.47100000000000003,False,1.0,0.0,104.650575,Winter
06-01-2017 03:00:00,06-01-2017,3,108.93099,5,8.83,0.9420000000000001,False,1.0,0.0,113.686424,Winter
06-01-2017 04:00:00,06-01-2017,4,110.615625,5,8.56,1.053,False,1.0,0.0,108.93099,Winter
06-01-2017 05:00:00,06-01-2017,5,111.89909399999999,5,8.28,1.1079999999999999,False,1.0,0.0,110.615625,Winter
06-01-2017 06:00:00,06-01-2017,6,113.4379895,5,8.49,1.9669999999999999,False,1.0,0.0,111.89909399999999,Winter
06-01-2017 07:00:00,06-01-2017,7,147.2823285,5,8.22,0.139,False,1.0,0.0,113.4379895,Winter
06-01-2017 08:00:00,06-01-2017,8,182.992002,5,7.68,0.19399999999999998,False,1.0,0.0,147.2823285,Winter
06-01-2017 09:00:00,06-01-2017,9,213.54005,5,7.11,32.52,False,1.0,0.0,182.992002,Winter
06-01-2017 10:00:00,06-01-2017,10,243.860858,5,7.05,68.76,False,1.0,0.0,213.54005,Winter
06-01-2017 11:00:00,06-01-2017,11,257.3674355,5,7.2,166.1,False,1.0,0.1,243.860858,Winter
06-01-2017 12:00:00,06-01-2017,12,253.4138965,5,7.58,269.3,False,1.0,0.1,257.3674355,Winter
06-01-2017 13:00:00,06-01-2017,13,231.5188855,5,7.87,237.5,False,1.0,0.1,253.4138965,Winter
06-01-2017 14:00:00,06-01-2017,14,244.226627,5,9.1,452.2,False,1.0,0.1,231.5188855,Winter
06-01-2017 15:00:00,06-01-2017,15,249.30194500000002,5,11.44,343.1,False,1.0,0.1,244.226627,Winter
06-01-2017 16:00:00,06-01-2017,16,243.1031,5,12.29,218.2,False,1.0,0.1,249.30194500000002,Winter
06-01-2017 17:00:00,06-01-2017,17,232.58888,5,12.97,74.3,False,1.0,0.1,243.1031,Winter
06-01-2017 18:00:00,06-01-2017,18,193.6821145,5,12.21,1.163,False,1.0,0.1,232.58888,Winter
06-01-2017 19:00:00,06-01-2017,19,155.0657355,5,12.41,2.077,False,1.0,0.1,193.6821145,Winter
06-01-2017 20:00:00,06-01-2017,20,125.821477,5,12.62,0.775,False,1.0,0.1,155.0657355,Winter
06-01-2017 21:00:00,06-01-2017,21,112.8480395,5,11.87,0.415,False,1.0,0.1,125.821477,Winter
06-01-2017 22:00:00,06-01-2017,22,112.035875,5,10.95,0.914,False,1.0,0.1,112.8480395,Winter
06-01-2017 23:00:00,06-01-2017,23,112.2253145,5,9.99,0.9690000000000001,False,1.0,0.1,112.035875,Winter
07-01-2017 00:00:00,07-01-2017,0,103.9157595,6,9.6,1.246,False,1.0,0.1,112.2253145,Winter
07-01-2017 01:00:00,07-01-2017,1,104.0979885,6,9.47,0.44299999999999995,False,1.0,0.0,103.9157595,Winter
07-01-2017 02:00:00,07-01-2017,2,103.9550895,6,9.27,0.5820000000000001,False,1.0,0.0,104.0979885,Winter
07-01-2017 03:00:00,07-01-2017,3,101.8609855,6,8.7,0.72,False,1.0,0.0,103.9550895,Winter
07-01-2017 04:00:00,07-01-2017,4,100.71364200000001,6,8.15,1.33,False,1.0,0.0,101.8609855,Winter
07-01-2017 05:00:00,07-01-2017,5,99.3775145,6,7.64,0.914,False,1.0,0.0,100.71364200000001,Winter
07-01-2017 06:00:00,07-01-2017,6,100.67824499999999,6,7.33,0.5539999999999999,False,1.0,0.0,99.3775145,Winter
07-01-2017 07:00:00,07-01-2017,7,109.4044795,6,7.3,0.693,False,1.0,0.0,100.67824499999999,Winter
07-01-2017 08:00:00,07-01-2017,8,109.0461395,6,7.05,1.828,False,1.0,0.0,109.4044795,Winter
07-01-2017 09:00:00,07-01-2017,9,108.840094,6,7.35,87.1,False,1.0,0.0,109.0461395,Winter
07-01-2017 10:00:00,07-01-2017,10,106.0998855,6,8.29,226.4,False,1.0,0.0,108.840094,Winter
07-01-2017 11:00:00,07-01-2017,11,105.919623,6,8.99,352.8,False,1.0,0.0,106.0998855,Winter
07-01-2017 12:00:00,07-01-2017,12,110.53543549999999,6,9.48,436.3,False,1.0,0.0,105.919623,Winter
07-01-2017 13:00:00,07-01-2017,13,109.282338,6,10.57,465.1,False,1.0,0.0,110.53543549999999,Winter
07-01-2017 14:00:00,07-01-2017,14,109.43354,6,12.81,440.1,False,1.0,0.0,109.282338,Winter
07-01-2017 15:00:00,07-01-2017,15,105.611975,6,12.74,359.4,False,1.0,0.0,109.43354,Winter
07-01-2017 16:00:00,07-01-2017,16,106.1501405,6,13.5,236.1,False,1.0,0.0,105.611975,Winter
07-01-2017 17:00:00,07-01-2017,17,110.8232,6,13.03,64.77,False,1.0,0.0,106.1501405,Winter
07-01-2017 18:00:00,07-01-2017,18,108.545119,6,12.2,0.44299999999999995,False,1.0,0.0,110.8232,Winter
07-01-2017 19:00:00,07-01-2017,19,107.72618100000001,6,11.99,1.1909999999999998,False,1.0,0.0,108.545119,Winter
07-01-2017 20:00:00,07-01-2017,20,106.5989395,6,12.01,1.385,False,1.0,0.0,107.72618100000001,Winter
07-01-2017 21:00:00,07-01-2017,21,98.8115995,6,11.55,1.385,False,1.0,0.0,106.5989395,Winter
07-01-2017 22:00:00,07-01-2017,22,97.56025,6,11.56,1.385,False,1.0,0.0,98.8115995,Winter
07-01-2017 23:00:00,07-01-2017,23,98.0044605,6,11.09,0.249,False,1.0,0.0,97.56025,Winter
08-01-2017 00:00:00,08-01-2017,0,101.31320600000001,0,10.14,1.135,False,1.0,0.0,98.0044605,Winter
08-01-2017 01:00:00,08-01-2017,1,97.3664405,0,9.66,1.247,False,1.0,0.0,101.31320600000001,Winter
08-01-2017 02:00:00,08-01-2017,2,95.906642,0,9.22,1.025,False,1.0,0.0,97.3664405,Winter
08-01-2017 03:00:00,08-01-2017,3,97.0504895,0,8.62,0.332,False,1.0,0.0,95.906642,Winter
08-01-2017 04:00:00,08-01-2017,4,95.910138,0,7.21,0.249,False,1.0,0.0,97.0504895,Winter
08-01-2017 05:00:00,08-01-2017,5,97.0316985,0,7.04,0.637,False,1.0,0.0,95.910138,Winter
08-01-2017 06:00:00,08-01-2017,6,97.5565355,0,6.904,0.665,False,1.0,0.0,97.0316985,Winter
08-01-2017 07:00:00,08-01-2017,7,96.5492505,0,6.489,0.526,False,1.0,0.0,97.5565355,Winter
08-01-2017 08:00:00,08-01-2017,8,97.44728549999999,0,6.276,1.912,False,1.0,0.0,96.5492505,Winter
08-01-2017 09:00:00,08-01-2017,9,98.5362895,0,6.747999999999999,85.1,False,1.0,0.0,97.44728549999999,Winter
08-01-2017 10:00:00,08-01-2017,10,98.37853249999999,0,7.13,236.7,False,1.0,0.0,98.5362895,Winter
08-01-2017 11:00:00,08-01-2017,11,101.3440145,0,7.96,342.2,False,1.0,0.0,98.37853249999999,Winter
08-01-2017 12:00:00,08-01-2017,12,100.174384,0,9.85,359.2,False,1.0,0.0,101.3440145,Winter
08-01-2017 13:00:00,08-01-2017,13,98.051875,0,10.19,486.4,False,1.0,0.0,100.174384,Winter
08-01-2017 14:00:00,08-01-2017,14,98.923253,0,11.52,449.2,False,1.0,0.0,98.051875,Winter
08-01-2017 15:00:00,08-01-2017,15,96.697175,0,12.13,353.0,False,1.0,0.0,98.923253,Winter
08-01-2017 16:00:00,08-01-2017,16,97.52463449999999,0,12.54,238.2,False,1.0,0.0,96.697175,Winter
08-01-2017 17:00:00,08-01-2017,17,98.1067185,0,12.5,91.5,False,1.0,0.0,97.52463449999999,Winter
08-01-2017 18:00:00,08-01-2017,18,97.1925145,0,11.64,1.662,False,1.0,0.0,98.1067185,Winter
08-01-2017 19:00:00,08-01-2017,19,99.500967,0,11.47,0.249,False,1.0,0.0,97.1925145,Winter
08-01-2017 20:00:00,08-01-2017,20,98.1993625,0,10.99,0.19399999999999998,False,1.0,0.0,99.500967,Winter
08-01-2017 21:00:00,08-01-2017,21,98.6309,0,10.18,0.027999999999999997,False,1.0,0.0,98.1993625,Winter
08-01-2017 22:00:00,08-01-2017,22,99.687566,0,10.08,0.27699999999999997,False,1.0,0.0,98.6309,Winter
08-01-2017 23:00:00,08-01-2017,23,98.30970500000001,0,9.77,0.166,False,1.0,0.0,99.687566,Winter
09-01-2017 00:00:00,09-01-2017,0,98.0191,1,9.07,0.305,False,1.0,0.0,98.30970500000001,Winter
09-01-2017 01:00:00,09-01-2017,1,98.1477965,1,8.82,0.222,False,1.0,0.0,98.0191,Winter
09-01-2017 02:00:00,09-01-2017,2,99.873728,1,8.77,0.222,False,1.0,0.0,98.1477965,Winter
09-01-2017 03:00:00,09-01-2017,3,98.0971045,1,9.44,0.27699999999999997,False,1.0,0.0,99.873728,Winter
09-01-2017 04:00:00,09-01-2017,4,97.549325,1,8.39,0.249,False,1.0,0.0,98.0971045,Winter
09-01-2017 05:00:00,09-01-2017,5,98.4440825,1,7.3,0.305,False,1.0,0.0,97.549325,Winter
09-01-2017 06:00:00,09-01-2017,6,106.5731565,1,8.28,0.222,False,1.0,0.0,98.4440825,Winter
09-01-2017 07:00:00,09-01-2017,7,135.153175,1,7.34,0.249,False,1.0,0.0,106.5731565,Winter
09-01-2017 08:00:00,09-01-2017,8,168.5030485,1,6.04,0.609,False,1.0,0.0,135.153175,Winter
09-01-2017 09:00:00,09-01-2017,9,206.0527105,1,7.1,78.7,False,1.0,0.0,168.5030485,Winter
09-01-2017 10:00:00,09-01-2017,10,242.481686,1,7.89,220.0,False,1.0,0.0,206.0527105,Winter
09-01-2017 11:00:00,09-01-2017,11,252.7116375,1,7.76,347.4,False,1.0,0.0,242.481686,Winter
09-01-2017 12:00:00,09-01-2017,12,266.3552145,1,9.9,439.8,False,1.0,0.0,252.7116375,Winter
09-01-2017 13:00:00,09-01-2017,13,250.23188100000002,1,10.92,476.1,False,1.0,0.0,266.3552145,Winter
09-01-2017 14:00:00,09-01-2017,14,253.1359645,1,13.05,455.7,False,1.0,0.0,250.23188100000002,Winter
09-01-2017 15:00:00,09-01-2017,15,254.5522815,1,16.57,382.2,False,1.0,0.0,253.1359645,Winter
09-01-2017 16:00:00,09-01-2017,16,247.8299105,1,15.89,253.1,False,1.0,0.0,254.5522815,Winter
09-01-2017 17:00:00,09-01-2017,17,245.0964755,1,16.18,111.9,False,1.0,0.0,247.8299105,Winter
09-01-2017 18:00:00,09-01-2017,18,207.3593405,1,14.45,3.295,False,1.0,0.0,245.0964755,Winter
09-01-2017 19:00:00,09-01-2017,19,191.16565,1,13.37,0.166,False,1.0,0.0,207.3593405,Winter
09-01-2017 20:00:00,09-01-2017,20,156.538644,1,13.31,0.055,False,1.0,0.0,191.16565,Winter
09-01-2017 21:00:00,09-01-2017,21,114.9154865,1,12.66,0.166,False,1.0,0.0,156.538644,Winter
09-01-2017 22:00:00,09-01-2017,22,111.61417,1,11.75,0.19399999999999998,False,1.0,0.0,114.9154865,Winter
09-01-2017 23:00:00,09-01-2017,23,107.501126,1,11.51,0.111,False,1.0,0.0,111.61417,Winter
10-01-2017 00:00:00,10-01-2017,0,107.86908000000001,2,11.97,0.332,False,1.0,0.0,107.501126,Winter
10-01-2017 01:00:00,10-01-2017,1,105.235281,2,11.78,0.055,False,1.0,0.0,107.86908000000001,Winter
10-01-2017 02:00:00,10-01-2017,2,104.3081855,2,11.68,0.083,False,1.0,0.0,105.235281,Winter
10-01-2017 03:00:00,10-01-2017,3,99.992592,2,11.26,0.138,False,1.0,0.0,104.3081855,Winter
10-01-2017 04:00:00,10-01-2017,4,104.5218785,2,11.43,0.44299999999999995,False,1.0,0.0,99.992592,Winter
10-01-2017 05:00:00,10-01-2017,5,100.6920105,2,11.37,0.72,False,1.0,0.0,104.5218785,Winter
10-01-2017 06:00:00,10-01-2017,6,109.13485049999998,2,11.14,0.27699999999999997,False,1.0,0.0,100.6920105,Winter
10-01-2017 07:00:00,10-01-2017,7,144.71255,2,11.49,0.38799999999999996,False,1.0,0.0,109.13485049999998,Winter
10-01-2017 08:00:00,10-01-2017,8,163.6877455,2,11.98,0.44299999999999995,False,1.0,0.0,144.71255,Winter
10-01-2017 09:00:00,10-01-2017,9,216.14653650000002,2,11.98,57.94,False,1.0,0.0,163.6877455,Winter
10-01-2017 10:00:00,10-01-2017,10,258.8278895,2,12.34,95.6,False,1.0,0.0,216.14653650000002,Winter
10-01-2017 11:00:00,10-01-2017,11,256.78797349999996,2,12.95,268.7,False,1.0,0.0,258.8278895,Winter
10-01-2017 12:00:00,10-01-2017,12,254.3486395,2,13.77,534.4,False,1.0,0.0,256.78797349999996,Winter
10-01-2017 13:00:00,10-01-2017,13,229.0660045,2,14.42,624.8,False,1.0,0.0,254.3486395,Winter
10-01-2017 14:00:00,10-01-2017,14,252.9318855,2,15.13,574.3,False,1.0,0.0,229.0660045,Winter
10-01-2017 15:00:00,10-01-2017,15,243.8886075,2,13.98,449.2,False,1.0,0.0,252.9318855,Winter
10-01-2017 16:00:00,10-01-2017,16,255.1509715,2,13.68,105.4,False,1.0,0.0,243.8886075,Winter
10-01-2017 17:00:00,10-01-2017,17,237.8553855,2,13.08,18.27,False,1.0,0.0,255.1509715,Winter
10-01-2017 18:00:00,10-01-2017,18,214.6690395,2,12.92,2.6310000000000002,False,1.0,0.0,237.8553855,Winter
