,y_test,y_pred
0,89.5458885,96.74041615
1,105.8551655,106.24114574999999
2,103.2231145,103.23218224999998
3,289.9084220000001,308.4941194
4,98.0984155,101.20852265
5,57.8306135,62.93247924999999
6,425.184831,433.33409439999997
7,95.6306765,96.5155578
8,99.773655,101.84348365000001
9,101.9588735,105.2616321
10,104.4611355,104.5989216
11,265.8670855,273.4819853
12,372.136964,389.86622880000004
13,93.674446,99.66643704999998
14,401.7054765,405.77276660000007
15,110.615625,104.21855680000002
16,110.28656399999998,106.8528802
17,89.1823045,88.2129948
18,99.281156,105.3163008
19,96.277655,98.3262673
20,407.309783,360.18057845000004
21,247.2111185,257.87234529999995
22,122.8120765,115.37418355
23,88.392864,98.68607125
24,129.9638,137.09756280000002
25,279.60789500000004,267.77633849999995
26,122.1159355,152.20635710000002
27,441.244581,403.28079594999997
28,453.83913949999993,440.14205185000003
29,95.5354105,95.3332543
30,111.5951605,109.46607465000002
31,105.5208605,104.08326159999999
32,96.694553,122.10206075
33,239.6798605,238.66827105
34,454.687575,350.22700760000004
35,95.72485,97.94594620000001
36,260.4557145,264.2950654
37,101.4969645,122.3233357
38,347.797375,388.93469775000005
39,289.7565645,322.14344295
40,262.9866,253.65881315000001
41,128.0556395,130.36608035
42,96.7336645,102.82253845
43,345.003634,347.09688585000004
44,339.986,337.45550779999996
45,99.344084,94.18523345
46,111.5370395,100.89322715
47,99.3045355,95.01623264999998
48,117.3858475,111.37148205000001
49,111.507105,101.60715404999999
50,128.086448,111.09851
51,77.613385,81.9411271
52,232.58888,234.825446
53,296.82788,328.0215081
54,109.3481065,108.1711344
55,108.020719,101.42549315
56,111.6972,111.07100084999999
57,77.73705600000002,85.60301230000002
58,104.004689,102.11000995
59,109.5521855,106.0138402
60,146.178248,137.35674749999998
61,164.39568549999996,164.88737605
62,251.7502375,245.82816644999997
63,192.8081145,195.287871
64,287.6849660000001,320.62561085000004
65,138.1940395,140.4049973
66,127.9498855,131.4382817
67,155.0657355,148.1114923
68,101.635275,111.5266389
69,100.187931,105.08043004999999
70,90.4443605,91.1537863
71,410.4741,424.88199
72,105.4334605,108.91235195000002
73,80.7822905,82.50785054999997
74,106.1156175,99.42766025
75,89.3483645,100.16208245
76,96.7917855,101.62701569999999
77,80.075006,79.20452384999999
78,106.30025,103.77720864999999
79,103.4669605,98.15360860000001
80,177.258999,172.33982110000002
81,98.337236,97.28642580000002
82,383.2745645,351.92746199999993
83,80.431598,81.40293975
84,248.9407645,241.93572005000001
85,394.1882025,342.979887
86,109.2572105,106.48818185
87,98.4816645,101.43001610000002
88,113.6529935,106.15798465
89,112.9271365,105.73339545000002
90,111.992175,111.02771599999998
91,93.904745,94.4270037
92,116.873465,111.20269079999998
93,107.3383435,107.55968399999999
94,231.0141505,238.95420015
95,96.4858855,96.2691335
96,109.610525,111.32577185
97,94.8117385,93.0362949
98,209.006175,181.20932605000002
99,359.188217,387.8862692000001
100,103.7632465,105.90548605
101,96.8101395,98.70383530000001
102,219.273927,236.73284174999998
103,102.5933975,104.82714485
104,150.697702,161.55529475000003
105,105.8001035,105.16566689999999
106,322.96485,370.86350230000005
107,123.43065,110.64545025
108,225.5066395,243.72468879999997
109,122.9718,142.6829035
110,96.2769995,105.98740169999999
111,184.672267,226.583626
112,93.257111,96.93249949999999
113,113.2776105,115.00784644999999
114,93.4635935,93.25289395
115,92.6219315,93.0089387
116,102.3963105,106.45372440000001
117,103.865723,105.29945445000001
118,381.7632,281.5708553
119,440.9367145,233.98904985
120,319.7865490000001,419.21844815000003
121,97.021866,105.5227396
122,134.5523,190.61983700000002
123,110.5354355,105.97702295000002
124,447.5083205,427.9214561
125,185.5718315,200.0010034
126,99.40002,96.14144209999999
127,255.4088015,251.80560540000002
128,97.853477,98.58425025
129,284.7262575000001,313.12376295
130,95.5537645,96.44321245
131,104.6979895,107.5348187
132,115.5246645,137.96581625
133,171.3658355,164.34626079999998
134,106.547155,109.51121674999999
135,322.177376,326.4335812
136,260.732991,263.88542160000003
137,97.6404395,97.65704550000001
138,103.8829845,111.84685065000001
139,99.6327225,109.6186532
140,111.9194145,103.64289670000001
141,292.8087910000001,299.1070535
142,92.32062,99.0696043
143,100.645033,92.04633694999998
144,113.1465105,105.93067909999999
145,268.25245,263.47003125000003
146,402.84845,409.76172445000003
147,411.8106645,387.43281615
148,94.8191675,96.26264405
149,135.600663,115.3606584
150,313.144149,315.34330779999993
151,100.3861105,108.40156449999999
152,100.601333,123.34672415
153,163.7620355,162.4351724
154,95.8177125,97.77191094999999
155,101.264262,93.2214081
156,151.2894,143.38854925
157,273.520485,267.75424815
158,104.2972605,82.26592735
159,113.5376255,112.10310745
160,73.869169,74.08458814999999
161,102.5164855,106.45855325
162,99.6069395,105.14099825000001
163,375.937553,400.7596337000001
164,244.0647185,255.26006855000006
165,106.4289465,108.92369210000001
166,233.724206,240.52147880000007
167,109.3166425,130.71257765000001
168,97.434394,95.9633646
169,62.24802800000001,64.971412
170,143.8536265,140.28759725
171,109.69836200000002,103.86041345000001
172,100.960984,101.5296084
173,100.6229645,99.96291969999999
174,95.28785,96.1469046
175,260.7629255,237.31798475
176,114.8228425,103.33194934999999
177,93.4268855,88.06526695
178,113.3833645,110.82492614999998
179,195.0516725,167.50268995000002
180,276.29587200000003,267.31056205
181,106.529675,101.32686225
182,224.06169900000003,255.15728614999998
183,227.5225205,274.24514024999996
184,263.7017505,295.51886835
185,105.5829145,100.79057585
186,109.1261105,106.77360840000001
187,220.7909725,241.22139984999998
188,116.126195,111.81250244999998
189,127.8624855,170.69161004999998
190,108.9622355,114.18779409999999
191,416.4791355,332.49811425
192,333.004925,360.41402385000004
193,96.4391265,109.4124329
194,387.1000625,374.49464455000003
195,71.67171450000002,83.2121853
196,442.6453845,431.40626889999993
197,113.9842395,110.41718329999999
198,107.8697355,117.78539659999998
199,318.6641145,311.35633829999995
200,204.264725,220.22420535
201,130.9944645,137.28840069999998
202,265.1132605,249.45649004999996
203,417.2039,412.71309135
204,176.26395,262.85075855
205,352.0589990000001,353.59236645
206,104.812702,131.6499645
207,95.713925,153.75820965000003
208,103.8139385,100.9742688
209,112.846947,103.56198614999998
210,109.0387105,104.18458005
211,381.777184,322.2565604
212,346.5925660000001,289.52899675
213,369.5752700000001,337.69856719999996
214,101.526025,95.98777105
215,241.443811,322.8544638
216,99.690625,101.8085018
217,257.072242,238.61170140000004
218,107.593333,107.7128962
219,94.0788895,94.25087084999998
220,102.3491145,99.20811144999999
221,92.8233885,101.8997474
222,99.5750385,102.588372
223,99.527624,101.68478710000001
224,99.8752575,102.4973886
225,328.68955,329.83534215
226,141.5952105,134.5583743
227,176.0028425,190.70734625
228,111.668358,103.0032598
229,362.51335,326.2050739
230,254.649077,260.61445475
231,100.8864755,100.49662779999998
232,90.7939605,91.34451495
233,399.329289,414.2050749
234,81.8009375,82.31041394999998
235,107.726181,105.51098429999999
236,173.8239605,174.49892885
237,311.9360625,335.2112506
238,100.018375,99.88273020000001
239,85.0692605,95.6144638
240,98.415459,100.1851342
241,285.2327405,201.94921494999997
242,92.6472775,99.72766075
243,99.668775,108.2607194
244,112.2178855,106.36239139999998
245,111.3840895,108.08631270000001
246,101.0835625,99.27350850000002
247,278.4127,271.79636704999996
248,234.1955105,233.66936249999998
249,100.9660095,91.10180514999999
250,99.35195,102.52083365000001
251,247.658825,311.1916766999999
252,94.469349,95.98969385
253,89.8919925,88.30769269999999
254,450.4161185,408.9264645
255,335.9802395,357.88975889999995
256,104.9309105,105.0877935
257,112.2580895,104.99709415000002
258,106.95575,104.31620445000001
259,114.0095855,112.5985125
260,331.96705,338.06357145
261,122.80464750000002,132.95049835000003
262,215.4337895,278.41337734999996
263,99.943211,103.3705146
264,243.901936,271.30391174999994
265,110.284816,115.7289183
266,441.533875,373.49570625
267,94.10795,98.9976304
268,98.991425,102.8818612
269,106.6133605,115.00164105000002
270,100.27402,95.0049799
271,70.1859145,68.48998305000002
272,103.888447,106.08290805000001
273,79.479375,96.88202600000001
274,327.3822645,331.2951188
275,101.0997315,105.22057594999998
276,387.582292,328.1510349
277,251.954098,275.3482812000001
278,99.7345435,96.66647575
279,104.29005,102.17870635
280,101.3802855,97.7255234
281,102.8857505,98.85374815
282,137.20488999999998,160.47870155
283,265.706488,232.4517494
284,117.3744855,108.97420930000001
285,99.8665175,89.28519615
286,425.8711395,429.5076787
287,131.6206855,192.14671499999997
288,100.302425,90.49341374999999
289,253.0857095,255.27407440000002
290,99.8289355,98.5548183
291,359.856827,368.1147723
292,404.6477975,378.7517893
293,98.696887,96.26712330000001
294,107.3344105,109.33128199999999
295,97.0688435,98.86897759999998
296,103.5253,109.13932975
297,317.220485,313.46923330000004
298,100.139861,104.318455
