,y_test,y_pred
0,101.416775,191.59622609999997
1,111.1581605,118.41550690000001
2,291.0784895,314.32162365000005
3,280.980075,262.91770694999997
4,105.5003215,105.75616315000002
5,263.9115105,278.4013817
6,113.6599855,118.5607657
7,344.77115,357.5614845
8,106.7300395,109.44955605
9,121.9039905,117.5581129
10,110.4773145,104.82445729999999
11,277.1163395,281.87341225
12,311.008967,305.44877565
13,140.921575,164.38952379999998
14,94.4066395,95.5123806
15,359.9387645,337.8157269
16,101.6462,95.75808385
17,287.836605,289.9658438
18,101.6097105,106.99269835
19,235.843219,223.1143267
20,179.8108605,184.85235469999998
21,288.4490605,300.5449583000001
22,96.5333,96.85910535
23,260.6414395,240.63623500000003
24,317.09178849999995,296.28521340000003
25,338.3763105,313.6907486
26,273.36535,281.7020427
27,104.5839325,102.39548020000001
28,212.39511,223.12787369999995
29,272.8752545,260.74612284999995
30,283.4672605,301.66824495000003
31,110.9543,108.78400504999999
32,353.8561615000001,290.42799314999996
33,99.1078855,105.5151795
34,116.121825,118.9817278
35,115.2550355,116.10594005
36,93.3421075,90.00401745
37,97.352675,98.2411834
38,245.6453475,262.67927975000003
39,165.415425,148.56033499999998
40,109.4105975,109.4216973
41,108.9587395,111.9131217
42,285.501714,139.75742885
43,104.5813105,106.31921579999998
44,130.8524395,126.38127399999999
45,106.289325,104.62988304999999
46,349.1824465,355.6756984
47,218.1504,240.67401364999995
48,105.9360105,108.506226
49,308.1817955,317.422379
50,106.1872855,125.78441939999998
51,169.3447105,165.5206983
52,400.1134855,292.77398394999994
53,107.2579355,105.62917094999997
54,111.9338355,188.71858110000002
55,100.568995,104.35599330000002
56,93.0628645,100.1961029
57,265.2627145,232.5864328
58,109.567262,110.17344654999997
59,103.7001,106.2365791
60,93.6549995,96.46346740000001
61,113.4528475,122.25678060000003
62,87.8538245,94.11673370000001
63,106.9192605,104.3560807
64,376.14775,414.46259899999995
65,109.8218145,106.99219579999999
66,233.7152475,244.01232220000003
67,106.2309855,109.5411294
68,90.91785,104.445185
69,269.552525,161.7045521
70,295.4054450000001,316.16700910000003
71,417.8521895,400.76948805
72,94.9782355,93.59873575000002
73,97.1888,96.58624255000001
74,99.549474,112.80101830000001
75,98.91495,103.05082725000003
76,100.6994395,105.38226595
77,109.9017855,106.80216635
78,87.7218505,112.81026084999999
79,453.026975,373.46087735
80,99.4006755,99.45490720000001
81,280.0770145,263.42543539999997
82,112.1269895,117.31743515000002
83,207.9318105,206.4726675
84,240.263037,264.6351388
85,109.217225,161.1114994
86,99.0388395,100.82789565000002
87,91.185731,94.48704749999999
88,276.347001,259.6441181
89,362.9759145,368.52081085000003
90,103.5180895,109.76111519999999
91,102.258,105.6659008
92,289.2745535,299.77983685
93,196.7485435,209.64198815
94,108.4522565,110.32526035000001
95,97.7531855,100.0483095
96,113.9296145,102.49963915000001
97,139.0134145,134.36554804999997
98,284.1843775,381.7349261
99,89.55593950000002,92.57615575
100,259.130075,252.93098965
101,112.62801,114.68986340000001
102,429.166775,428.34648230000005
103,322.4769395,90.74064650000001
104,166.6047205,194.8532308
105,145.9761355,134.29324640000002
106,104.8885215,135.0517036
107,94.7575505,96.5763008
108,285.12065,272.14299545000006
109,0.0,0.0
110,311.1695645,326.2782714
111,99.014149,126.50409284999998
112,293.6567895,294.2973877999999
113,187.702425,199.74977209999997
114,152.3091395,144.4323456
115,87.8079395,87.64552844999999
116,94.2864645,99.69492945
117,343.6495895,386.41633229999997
118,284.0135105,231.75060475
119,297.1187035000001,306.29747335
120,265.3815785,263.49797739999997
121,98.2959395,97.22456844999999
122,102.2105855,102.33530529999999
123,361.90155,344.67885559999996
124,101.6861855,156.70171055
125,103.975847,105.42434905
126,280.477525,271.74279085
127,114.9600605,111.0529309
128,104.694275,106.85408195
129,108.8398755,98.24928975
130,103.4853145,105.11731285
131,110.4161345,110.97193295
132,85.1675855,90.16194925000002
133,98.772925,101.11316925
134,138.1429105,142.41154835000003
135,91.288426,90.13114075
136,0.0,0.0
137,114.9312185,108.22294074999999
138,99.647799,99.81796680000001
139,116.0114825,123.04226624999998
140,172.7533105,187.54294184999998
141,102.8223855,108.34835975000001
142,102.574825,125.10757195
143,102.776719,100.03519949999999
144,99.981667,98.04752685
145,137.2182185,136.65888034999998
146,108.7546605,107.4256124
147,344.1604425,331.7467583000001
148,122.824094,117.1128536
149,168.79234250000005,179.5203429
150,175.7083045,191.87505395
151,404.525219,418.03966249999996
152,180.338975,200.32580364999998
153,105.755311,106.46862610000001
154,108.5763645,106.81291655
155,289.2902855,372.5170228999999
156,95.15675,98.1622612
157,95.1311855,96.8769131
158,269.5890145,255.11413240000002
159,90.3643895,91.7827604
160,104.4502105,105.7728784
161,199.680158,204.88471875
162,111.1728,108.61857870000001
163,105.8097175,96.41895894999998
164,100.018375,101.4272193
165,452.437025,406.56683929999997
166,90.592722,93.4642053
167,268.4790345,256.19188365
168,256.14755,279.603525
169,87.33882,215.59100024999998
170,111.1472355,102.1445111
171,106.7444605,107.18891135000001
172,175.8778605,170.99903954999996
173,98.0918605,103.199298
174,110.033978,108.24725980000001
175,105.958516,108.82777059999998
176,399.5956405,386.1094709
177,139.1663645,159.35189705000002
178,99.2791895,103.82018760000001
179,108.6419145,105.08073594999999
180,103.2593855,125.3808499
181,180.5830395,186.30754285
182,92.2507,98.20253075000001
183,100.717575,98.28197735
184,95.097755,99.87615335000001
185,379.2723,372.5920995
186,95.0949145,106.48381185000001
187,108.780225,106.206295
188,284.0681355,287.57276625000003
189,93.485225,98.9846952
190,89.883034,89.63628195000001
191,98.7368725,98.00653625
192,170.3935105,179.44694875000002
193,90.9871145,96.06359054999999
194,138.0118105,136.3538325
195,99.8617105,98.9571642
196,98.1211395,99.90886280000001
197,423.1870855,392.65889914999997
198,110.04534,103.4132095
199,0.0,0.0
200,108.7511645,108.7491106
201,109.5996,107.47628255
202,115.1130105,121.24481970000002
203,138.2158895,321.87562749999995
204,93.800302,96.71751735000001
205,114.3919605,127.0946328
206,110.351677,105.93382549999998
207,182.666,273.66974235
208,236.22035,238.20089954999997
209,107.3890355,106.22786095000001
210,140.56105,139.485593
211,361.644594,417.58662460000005
212,248.228673,257.8611144
213,95.408025,95.8033789
214,98.4231065,101.62406595
215,112.8961095,109.94159620000002
216,400.8528895,410.4644423
217,119.14805,118.0384196
218,84.23175,87.10347365
219,107.9400925,112.72609465000001
220,106.7440235,103.25619539999998
221,298.962625,305.17586915000004
222,98.353405,95.7767656
223,90.9834,99.54366189999999
224,106.2091355,102.67782590000002
225,103.115831,103.41867200000002
226,312.2874105,309.38640784999996
227,378.676669,355.38515895
228,79.4503145,80.8577604
229,90.360675,91.7919374
230,116.829328,109.751676
231,91.8012455,94.04465055
232,109.2926075,105.34599495000002
233,106.1899075,106.67733730000002
234,190.193325,188.35344575
235,101.9667395,98.26379815
236,109.706665,105.14073604999999
237,92.888283,98.12819705000001
238,109.0679895,107.42353664999999
239,107.1342645,105.37033584999999
240,183.9199715,217.499707
241,171.7228645,185.0075334
242,257.569111,243.3061302
243,100.3349815,98.5923129
